"scrambleId";"competitionId";"eventId";"roundTypeId";"groupId";"isExtra";"scrambleNum";"scramble";"edge.targets";"corner.targets";"edge.twists";"corner.twists";"pairity"
423588;"RubiksCubeMumbaiOpen2016";"333bf";"f";"C";0;3;"U2 L' D2 L' D2 B2 R' F2 L2 D2 B' R F' D R F' D U' L D L' F2";12;6;1;1;"no pairity"
423589;"RubiksCubeMumbaiOpen2016";"333bf";"f";"C";1;1;"U2 B2 U L2 U R2 F2 L2 D2 L' D2 B F2 R2 U' L2 R U' L R B R";9;7;1;0;"pairity"
423590;"RubiksCubeMumbaiOpen2016";"333bf";"f";"C";1;2;"B U2 R2 U2 F' U2 R2 U2 F2 R' D2 L U' F' D' R' U2 B D2 R2 B' L B'";10;6;1;1;"no pairity"
423591;"RubiksCubeMumbaiOpen2016";"333bf";"f";"D";0;1;"R2 D L2 U' L2 R2 U' L2 F2 L' B' R B' D2 L' D F L2 U' B' L'";11;7;0;1;"pairity"
423592;"RubiksCubeMumbaiOpen2016";"333bf";"f";"D";0;2;"F' R2 D2 L2 B L2 B2 R2 B U2 B' D' L R2 F' D2 L F' L2 D' L2 B R";10;4;1;2;"no pairity"
423593;"RubiksCubeMumbaiOpen2016";"333bf";"f";"D";0;3;"F2 U' L2 U' B2 L2 F2 D2 F2 D R B F' D' L' U' R D' R F' D2 L2";13;7;0;1;"pairity"
423594;"RubiksCubeMumbaiOpen2016";"333bf";"f";"D";1;1;"F2 U' B2 F2 R2 D L2 D F2 L B D2 F U R' D L B' F' D' L'";12;8;0;1;"no pairity"
423595;"RubiksCubeMumbaiOpen2016";"333bf";"f";"D";1;2;"R2 B' D2 B' U2 F2 L2 F D2 F2 R U F2 D' B' U2 R D' L2 B' L B2";11;7;2;1;"pairity"
424123;"GreeceWinterOpen2016";"333bf";"f";"A";0;1;"L2 U F2 D2 F2 L2 B2 U L D' R D' B D R U2 L2 F2 R2";11;7;0;0;"pairity"
424124;"GreeceWinterOpen2016";"333bf";"f";"A";0;2;"B2 D2 R2 F2 U2 R2 D R2 U F' U' F' L' B2 L2 R' D L U2 B D'";11;9;0;0;"pairity"
424125;"GreeceWinterOpen2016";"333bf";"f";"A";0;3;"B2 D' F2 L2 B2 D' B2 D B2 D' L2 B' L2 U R D2 U' B' D R2 F L2";13;7;0;0;"pairity"
424126;"GreeceWinterOpen2016";"333bf";"f";"A";1;1;"B2 R2 B L2 D2 F2 U2 B R2 F2 U F2 L' B' F' D L F L2 B F2 L2";14;6;0;0;"no pairity"
424127;"GreeceWinterOpen2016";"333bf";"f";"A";1;2;"F2 D F2 D F2 L2 D R2 U B' D R' F2 D' R F' L' F2 D F2 L' F2";11;7;1;0;"pairity"
424317;"KyushuOpen2016";"333bf";"f";"A";0;1;"D R2 U' L2 D U2 L2 B2 U L B D U' B D F2 L B U' R' B' L2";9;7;1;0;"pairity"
424318;"KyushuOpen2016";"333bf";"f";"A";0;2;"R2 U2 R2 U' R2 B2 R2 U2 R2 U' B2 L U' L2 R U B' D L' R D' L2 U2";9;7;0;1;"pairity"
424319;"KyushuOpen2016";"333bf";"f";"A";0;3;"F' L2 U2 B' L2 U2 L2 B' F R' D' U' R' U2 R D2 F2 U2 B R D";12;8;0;0;"no pairity"
424320;"KyushuOpen2016";"333bf";"f";"A";1;1;"F D2 F D2 R2 F2 R2 B' D U R2 F' D B L2 B' L R2 D'";11;7;0;1;"pairity"
424321;"KyushuOpen2016";"333bf";"f";"A";1;2;"U2 F L2 D2 R2 B2 R2 U2 R2 D' L B2 U' R' B D' B2 R2 F' R2 B R2";9;5;1;1;"pairity"
425035;"MalaysiaCubeOpen2016";"333bf";"d";"A";0;1;"U L2 U2 L2 F2 L2 D F2 D' R2 U R' B D2 L D F L2 F U L2 B R2";10;8;1;0;"no pairity"
425036;"MalaysiaCubeOpen2016";"333bf";"d";"A";0;2;"B2 R' F2 R U2 B2 F2 L2 F2 D2 B L' U' B' F D' B' D' L U' L2";10;8;0;0;"no pairity"
425037;"MalaysiaCubeOpen2016";"333bf";"d";"A";0;3;"R2 D2 L2 F2 D L2 F2 D F2 U' F' L B2 R2 D' B2 L' R D' U B R2";11;5;1;2;"pairity"
425038;"MalaysiaCubeOpen2016";"333bf";"d";"A";1;1;"U2 F2 R2 D2 F2 U' R2 U' L2 U' F' R' D F2 D2 L' U B' L2 R2 D B";13;9;0;0;"pairity"
425039;"MalaysiaCubeOpen2016";"333bf";"d";"A";1;2;"R2 D' L2 B2 U2 F2 U R2 U R2 B' L D U B L' U B D' U B R'";11;7;1;0;"pairity"
425040;"MalaysiaCubeOpen2016";"333bf";"d";"B";0;1;"U' L2 R2 U' R2 F2 R2 U' L2 F' U2 R2 D B' R U L' D' L F2 L";14;8;0;0;"no pairity"
425041;"MalaysiaCubeOpen2016";"333bf";"d";"B";0;2;"R2 D2 F' U2 F R2 F2 D2 L F L R F' R U' R U B' F' D";6;8;3;0;"no pairity"
425042;"MalaysiaCubeOpen2016";"333bf";"d";"B";0;3;"R2 U' B2 F2 D' L2 R2 F2 U' L2 U B R' D U B2 U2 R2 B' L D' L B'";11;7;1;0;"pairity"
425043;"MalaysiaCubeOpen2016";"333bf";"d";"B";1;1;"D F2 L2 F2 D F2 R2 D2 L D L' U2 L F D2 L' B' F2 U' L' F'";12;8;0;0;"no pairity"
425044;"MalaysiaCubeOpen2016";"333bf";"d";"B";1;2;"U2 B2 D2 F2 R' D2 L2 F2 D' R' F' U2 B2 L D F U B2 R' D2";11;7;0;0;"pairity"
425045;"MalaysiaCubeOpen2016";"333bf";"d";"C";0;1;"L2 U2 B2 R2 F2 L2 F2 D' R2 B L D' F D2 U' L B2 F L' U' L' F'";12;6;0;1;"no pairity"
425046;"MalaysiaCubeOpen2016";"333bf";"d";"C";0;2;"D2 F2 D2 B2 D R2 U B2 R2 F R' B2 D2 B' R' B2 D' U B L2 U'";14;2;0;3;"no pairity"
425047;"MalaysiaCubeOpen2016";"333bf";"d";"C";0;3;"U2 L2 R2 F' R2 D2 F' R2 U2 B L D2 F2 D U' R' D' B' U R2";12;8;1;0;"no pairity"
425048;"MalaysiaCubeOpen2016";"333bf";"d";"C";1;1;"L2 U2 R2 F' U2 B2 L2 F' U2 R2 F' D B2 F' U2 R' F2 L' U R D2 B'";12;8;0;0;"no pairity"
425049;"MalaysiaCubeOpen2016";"333bf";"d";"C";1;2;"F2 D2 F2 D R2 F2 R2 D' B' U' B' L R B' U2 B' D' U F U' L B";11;7;1;0;"pairity"
425050;"MalaysiaCubeOpen2016";"333bf";"f";"A";0;1;"R U2 R' B2 R' B2 D2 U2 R' U L' F' R' B2 F R' D2 R D2 B R2";12;8;0;0;"no pairity"
425051;"MalaysiaCubeOpen2016";"333bf";"f";"A";0;2;"D U2 B2 D' U F2 L2 F U2 F D' F L' F2 D' U B L2 B R2";10;8;0;0;"no pairity"
425052;"MalaysiaCubeOpen2016";"333bf";"f";"A";0;3;"R2 B D2 B F R2 F L2 B D B2 D2 U' B' U L2 D2 L' R' F L' F'";12;6;0;1;"no pairity"
425053;"MalaysiaCubeOpen2016";"333bf";"f";"A";1;1;"B' F2 U2 B' L2 F L2 F R F' D2 F' D2 F D' U' R' B L2 B' L";12;8;1;0;"no pairity"
425054;"MalaysiaCubeOpen2016";"333bf";"f";"A";1;2;"R2 D' L2 U' F2 L2 D' U R2 F' R' D F U' B2 R' F' R2 B R2 B R";4;8;2;0;"no pairity"
425373;"ShaastraCubeOpen2017";"333bf";"1";"A";0;1;"L' F2 L' D2 B2 R U2 B2 L2 B2 U B2 F D L' B' D2 L' R U B L' F2";9;5;1;1;"pairity"
425374;"ShaastraCubeOpen2017";"333bf";"1";"A";0;2;"D2 U2 L2 D2 B' D2 B2 F' R B' D L U2 F' D L D' F2 U' L";12;8;0;0;"no pairity"
425375;"ShaastraCubeOpen2017";"333bf";"1";"A";0;3;"R2 D B2 D' F2 D B2 L2 F2 U2 F R' F R' U F L2 F R' B' L'";11;7;0;1;"pairity"
425376;"ShaastraCubeOpen2017";"333bf";"1";"A";1;1;"B2 L2 R' F2 L2 U2 F2 D2 L' R' U' B' R' B' L R' F2 U' B L' B R2";11;9;1;0;"pairity"
425377;"ShaastraCubeOpen2017";"333bf";"1";"A";1;2;"B' L2 F R2 B' R2 D2 F U2 F' R B L D2 U B D' L2 D U' B'";12;8;0;0;"no pairity"
425378;"ShaastraCubeOpen2017";"333bf";"1";"B";0;1;"B2 F2 R2 U' L2 D2 B2 D' L F' U' R2 B' L F2 D' R B2 U' L'";9;5;0;3;"pairity"
425379;"ShaastraCubeOpen2017";"333bf";"1";"B";0;2;"D2 B2 F2 R U2 R B2 U2 L' F2 R U R' B L' U B D2 U R2 F2 L' F'";13;9;0;0;"pairity"
425380;"ShaastraCubeOpen2017";"333bf";"1";"B";0;3;"F R2 F U2 B R2 F2 L2 B U2 L' D B' F U2 L' B2 D U L'";14;6;0;2;"no pairity"
425381;"ShaastraCubeOpen2017";"333bf";"1";"B";1;1;"L' D2 L F2 L U2 F2 L B2 L D' B' R D F' R' B L U' B2 D' L B";11;7;0;1;"pairity"
425382;"ShaastraCubeOpen2017";"333bf";"1";"B";1;2;"U' R2 B2 D2 R2 U B2 U' L2 U R F' L F' D2 B U F' U F2 U2 L' F2";11;5;0;1;"pairity"
425383;"ShaastraCubeOpen2017";"333bf";"1";"C";0;1;"R2 D2 U2 F' R2 B L2 R2 B L2 F' U' B D2 F2 L' R' D F' L2 U2 B R'";12;6;0;0;"no pairity"
425384;"ShaastraCubeOpen2017";"333bf";"1";"C";0;2;"R2 B2 U' B2 U R2 F2 D F2 U' F R2 D' L R B R2 D2 R' D U2 B' L2";10;8;1;0;"no pairity"
425385;"ShaastraCubeOpen2017";"333bf";"1";"C";0;3;"D2 B2 U2 F2 R2 B2 U R2 U' L2 R B' R' F' L2 B2 F2 L' D2 F2 D' B R'";10;6;1;1;"no pairity"
425386;"ShaastraCubeOpen2017";"333bf";"1";"C";1;1;"R2 F D2 F D2 B2 D2 L2 F2 L B2 D F' U2 F L2 D L F' L2 D2";11;7;0;1;"pairity"
425387;"ShaastraCubeOpen2017";"333bf";"1";"C";1;2;"L2 F' U2 B D2 F' R2 B D2 R2 U2 L D2 L U2 F' D F D2 L2 R' B R'";12;8;0;1;"no pairity"
425388;"ShaastraCubeOpen2017";"333bf";"1";"D";0;1;"R2 F2 U' R2 U L2 D U' L2 B2 R' D F R2 D2 L2 F R' U' L R B";9;7;1;1;"pairity"
425389;"ShaastraCubeOpen2017";"333bf";"1";"D";0;2;"D2 F2 D2 R B2 R2 B2 D2 L D2 F D' L F R' B R D B2 R' U2 L' F'";13;9;0;0;"pairity"
425390;"ShaastraCubeOpen2017";"333bf";"1";"D";0;3;"F' U2 B2 F' L2 U2 R2 D2 B2 L2 D' L2 D' L2 R' U B' L D' L B R2";11;7;0;0;"pairity"
425391;"ShaastraCubeOpen2017";"333bf";"1";"D";1;1;"R U2 R B2 D2 B2 D2 L2 B2 D' B2 F D' L F2 D L2 U' L2 B R'";12;6;0;0;"no pairity"
425392;"ShaastraCubeOpen2017";"333bf";"1";"D";1;2;"L2 R2 D R2 D F2 U' L2 U L D' U2 B' L2 D F L2 U2 L2 D' L'";11;5;0;1;"pairity"
425393;"ShaastraCubeOpen2017";"333bf";"f";"A";0;1;"D L2 D' L2 R2 D2 L2 U' B2 L' R F' U R' B' D' F' L' B L B";11;7;2;0;"pairity"
425394;"ShaastraCubeOpen2017";"333bf";"f";"A";0;2;"D F2 U' R2 U' L2 U F2 L2 U B' D' U2 L D2 B2 U' B D2 R' U L' F";12;8;0;0;"no pairity"
425395;"ShaastraCubeOpen2017";"333bf";"f";"A";0;3;"B2 L2 D2 B2 R U2 B2 R' F' D L B U2 R' F2 U F2 U2 R' B' L'";13;9;0;0;"pairity"
425396;"ShaastraCubeOpen2017";"333bf";"f";"A";1;1;"B' U2 L2 U2 F U2 R2 F2 D2 U' F2 D R' B L2 D' L U2 B' L B' L";10;8;1;0;"no pairity"
425397;"ShaastraCubeOpen2017";"333bf";"f";"A";1;2;"R2 D R2 U2 L2 U' F2 U L2 F2 L2 F L' U R' B' L R2 B F2 L2 U'";13;7;0;0;"pairity"
425398;"ShaastraCubeOpen2017";"333bf";"f";"B";0;1;"R2 F2 R2 F D2 B' R2 B' D2 B2 R2 D F' L2 D2 U' R' B' F' R D2 B' L2";11;5;0;1;"pairity"
425399;"ShaastraCubeOpen2017";"333bf";"f";"B";0;2;"U L2 D L2 U' L2 U' B2 R2 F2 R B' U2 L' F2 L2 F D' B' L2 U2 L2 U";11;5;0;2;"pairity"
425400;"ShaastraCubeOpen2017";"333bf";"f";"B";0;3;"B L2 F D2 U2 F2 D2 R2 F R2 B' U B' F U' F2 L D B' U2 B' L";13;5;0;2;"pairity"
425401;"ShaastraCubeOpen2017";"333bf";"f";"B";1;1;"D2 F R2 B' U2 L2 B2 R2 F' R' F2 U' L' B U' F D U B2 F' L2 U'";7;5;3;1;"pairity"
425402;"ShaastraCubeOpen2017";"333bf";"f";"B";1;2;"B2 L2 D2 L D2 F2 L2 R D R' F L' B' L' B U2 L' R2 U' L B";13;7;0;0;"pairity"
426448;"DutchWinter2017";"333bf";"c";"A";0;1;"B' R2 B' U2 F2 D2 B2 U2 L2 F' D F' L U F2 U R' U' L U2 B L";11;7;0;1;"pairity"
426449;"DutchWinter2017";"333bf";"c";"A";0;2;"L2 B D2 R2 D2 F' D2 U2 F U L D' L B2 L2 U' R B L B2 L B'";9;7;1;0;"pairity"
426450;"DutchWinter2017";"333bf";"c";"A";0;3;"D2 B L2 F R2 F' D2 B L2 B' U R' D' R2 D B' D' L' B L2 F' L' F";10;6;0;0;"no pairity"
426451;"DutchWinter2017";"333bf";"c";"A";1;1;"F2 U2 B2 D' L2 D' U' L2 B' D L B F' U2 R F2 R B D L2";10;8;0;0;"no pairity"
426452;"DutchWinter2017";"333bf";"c";"A";1;2;"D2 R2 D2 B2 L2 U2 F D2 R D F D2 U' R B2 D L2 F' R2 B' L'";10;6;1;1;"no pairity"
427243;"DaytonWinter2017";"333bf";"f";"A";0;1;"D L2 B2 F2 D' L2 D2 F2 D R2 F U' R2 F' D2 R F' R2 U L B2";10;6;0;1;"no pairity"
427244;"DaytonWinter2017";"333bf";"f";"A";0;2;"U2 R2 B' F2 U2 R2 B F' R' B L F' L2 B' R D L U' B2 D";11;7;0;0;"pairity"
427245;"DaytonWinter2017";"333bf";"f";"A";0;3;"D2 B U2 F L2 U2 F D2 R2 B R D2 F2 D' R2 F R2 U L B'";8;6;2;1;"no pairity"
427246;"DaytonWinter2017";"333bf";"f";"A";1;1;"U2 F R2 U2 R2 F L2 B' R2 B' L D' F' U2 R B U R2 U F' D2";10;8;1;0;"no pairity"
427247;"DaytonWinter2017";"333bf";"f";"A";1;2;"F2 L2 R D2 L' U2 B2 L' B F2 R2 B2 U' F D2 R' D2 U' L2 B'";9;7;0;0;"pairity"
428251;"Cubelonia2017";"333bf";"1";"A";0;1;"D2 R2 F2 U2 L2 B2 L' F L F R B2 D' U2 B' D' U2 B2 L2";10;8;0;1;"no pairity"
428252;"Cubelonia2017";"333bf";"1";"A";0;2;"U2 L2 B2 R U2 L2 D2 R' U2 F' L' R' F2 U F2 R2 D' B' D2 L' F'";10;6;1;0;"no pairity"
428253;"Cubelonia2017";"333bf";"1";"A";0;3;"D2 R2 D2 R' D2 F2 L' F2 R2 U2 B' U' B D B2 F R B R' D2 B R";8;8;2;0;"no pairity"
428254;"Cubelonia2017";"333bf";"1";"A";1;1;"D2 B2 U L2 B2 F2 D' U' F' R F D' F2 U R' B D' U' B' U2 L2 U2";11;9;1;0;"pairity"
428255;"Cubelonia2017";"333bf";"1";"A";1;2;"L' F2 R' B2 L U2 R U2 R B2 F2 U F' D' R2 B' F U2 R F' L B";12;8;0;0;"no pairity"
428256;"Cubelonia2017";"333bf";"1";"B";0;1;"R2 F' R2 D2 U2 B' L2 B2 U' L2 F D' U F2 L D' L U2 B R'";9;5;0;2;"pairity"
428257;"Cubelonia2017";"333bf";"1";"B";0;2;"L2 U L2 B2 U R2 U2 B2 D' R2 D2 R D' U F U' R F2 L2 R B' D'";12;4;0;2;"no pairity"
428258;"Cubelonia2017";"333bf";"1";"B";0;3;"L2 F2 D L2 D B2 D' R2 U L2 U' F D' U2 L' F R2 D' R' B2 F2 L B2";12;8;0;0;"no pairity"
428259;"Cubelonia2017";"333bf";"1";"B";1;1;"L2 B U2 R2 D2 L' U' R' L B2 U R2 U2 R2 D' F2 L2 U' F2 U'";11;9;0;0;"pairity"
428260;"Cubelonia2017";"333bf";"1";"B";1;2;"L2 F2 U2 B U2 F2 L2 D2 F L R B' U' L' R2 D' F' U2 L' B2 L";11;7;1;0;"pairity"
428261;"Cubelonia2017";"333bf";"f";"A";0;1;"B' R2 B' R2 U2 B F2 D2 U2 L F' D2 B D' B R U R F L2 U2";8;8;2;0;"no pairity"
428262;"Cubelonia2017";"333bf";"f";"A";0;2;"U' R2 D' R2 F2 R2 D U L2 D' L' D' U2 L B' F2 D' L2 U2 L' B' L B'";10;8;0;0;"no pairity"
428263;"Cubelonia2017";"333bf";"f";"A";0;3;"F2 D L2 U' R2 F2 R2 U L2 D2 F U2 B' D' L F R' D F2 U L B";11;7;0;0;"pairity"
428264;"Cubelonia2017";"333bf";"f";"A";1;1;"B2 R2 F' R2 D2 B' D2 R2 D2 B2 U' F' R2 B F' U' R' U2 F2 L B2";11;5;1;1;"pairity"
428265;"Cubelonia2017";"333bf";"f";"A";1;2;"D2 B2 F' D2 U2 F' U2 B L2 F' L' U2 R2 D' L B U' B F' D2 L B'";11;7;2;0;"pairity"
428868;"SouthEastTexasOpen2017";"333bf";"f";"A";0;1;"D2 R U2 B2 L' F2 L' B2 F2 L' F D F D' F U B D B L2";11;5;1;1;"pairity"
428869;"SouthEastTexasOpen2017";"333bf";"f";"A";0;2;"R2 D' B2 R2 D' B2 R2 U2 R2 B L2 U R2 F2 U' B R D' L D2 L2 U2";11;7;0;1;"pairity"
428870;"SouthEastTexasOpen2017";"333bf";"f";"A";0;3;"D L2 F2 D L2 D L F' D F' U2 B2 R2 B R F' D U' L B2";9;1;2;4;"pairity"
428871;"SouthEastTexasOpen2017";"333bf";"f";"A";1;1;"U2 F2 L U2 L' B2 R' B2 D2 R U L' B L2 F L R2 F U R' F2 L B2";13;5;0;0;"pairity"
428872;"SouthEastTexasOpen2017";"333bf";"f";"A";1;2;"U2 L2 D' U L2 F2 D B2 D' F R F2 R F' U' B L' D2 B'";10;6;0;1;"no pairity"
428873;"SouthEastTexasOpen2017";"333bf";"f";"B";0;1;"U' F2 D' B2 R2 B2 U' L2 U2 L' D2 U B2 R' F' L R B' F' U' L' F2";11;3;0;4;"pairity"
428874;"SouthEastTexasOpen2017";"333bf";"f";"B";0;2;"B2 D R2 D R2 D2 R2 F2 D2 F2 U' B D B2 F2 R' U' B' F R' U B'";12;8;0;0;"no pairity"
428875;"SouthEastTexasOpen2017";"333bf";"f";"B";0;3;"F R2 B2 L2 F U2 B2 R2 F D' L U L B R D U2 B2 U2 L' D";12;6;0;1;"no pairity"
428876;"SouthEastTexasOpen2017";"333bf";"f";"B";1;1;"D2 R2 U2 B2 L D2 L' F2 D2 B2 F U' L2 R' B' F' D F U' B' L' F";11;5;0;1;"pairity"
428877;"SouthEastTexasOpen2017";"333bf";"f";"B";1;2;"D' R2 D L2 U' B2 R2 U B2 F L R U2 L' B L2 R2 D R D' L2 U";9;7;1;1;"pairity"
429193;"CubersEastIndiaOpen2017";"333bf";"f";"A";0;1;"B U2 L2 B2 F2 U2 B2 L2 F' D' B2 U2 F L B' D L B2 F2 U B' L2";10;6;1;1;"no pairity"
429194;"CubersEastIndiaOpen2017";"333bf";"f";"A";0;2;"D2 R2 F2 D2 U' L2 B2 D F2 L2 B2 F' D U2 R' U B2 L' F' R F2 L' F2";6;6;3;0;"no pairity"
429195;"CubersEastIndiaOpen2017";"333bf";"f";"A";0;3;"U F2 D' B2 D' L2 D L' R' F2 D2 U' L' R' B D' R2 D' B R2";11;7;0;0;"pairity"
429196;"CubersEastIndiaOpen2017";"333bf";"f";"A";1;1;"B U2 B L2 B U2 B D2 R' B' L D L' B R' D L R2 U L2 U";11;7;0;1;"pairity"
429197;"CubersEastIndiaOpen2017";"333bf";"f";"A";1;2;"U2 L2 U B2 L2 F2 D2 B2 U L B R' F2 U2 L B' D' B D' B L B2";12;8;1;0;"no pairity"
429198;"CubersEastIndiaOpen2017";"333bf";"f";"B";0;1;"U B2 D F2 U2 L2 D R F R2 F' L2 U2 B2 D B U' F' U' B' L2";10;6;2;0;"no pairity"
429199;"CubersEastIndiaOpen2017";"333bf";"f";"B";0;2;"F2 U2 L2 B R2 D2 L2 D2 F' L2 F' D' B' L R F' D R' B' R' U L2 U2";11;9;1;0;"pairity"
429200;"CubersEastIndiaOpen2017";"333bf";"f";"B";0;3;"R2 F2 L' D2 L2 B2 U2 R B2 L' F' R2 U' B L' D2 F D' B2 D' F' L' F2";12;8;0;0;"no pairity"
429201;"CubersEastIndiaOpen2017";"333bf";"f";"B";1;1;"D2 R U2 L D2 F2 L2 B2 R' F2 U B2 L' R' F' D' U' F2 L' B R";12;6;0;2;"no pairity"
429202;"CubersEastIndiaOpen2017";"333bf";"f";"B";1;2;"F2 U B2 D L2 R2 D2 F2 D F' L2 B' U2 R' U2 L B' F2 D U F' L2 U2";9;7;2;1;"pairity"
429203;"CubersEastIndiaOpen2017";"333bf";"f";"C";0;1;"B U2 F' U2 F L2 U2 L2 B L2 B' L D R' D2 U' L' D R B2 D' B R2";10;4;0;3;"no pairity"
429204;"CubersEastIndiaOpen2017";"333bf";"f";"C";0;2;"D2 R' F2 R2 D2 F2 L' U2 R' B' F2 L U2 F R D2 U' B' F2 L B";11;7;0;0;"pairity"
429205;"CubersEastIndiaOpen2017";"333bf";"f";"C";0;3;"L2 D2 U B2 L2 F2 R2 D2 F2 U L' D R B' U' L2 B2 F' L D' L'";13;5;1;1;"pairity"
429206;"CubersEastIndiaOpen2017";"333bf";"f";"C";1;1;"F2 L R U2 L B2 R U2 L' U2 B2 D' B L2 R U' L R B L F L B2";11;7;0;1;"pairity"
429207;"CubersEastIndiaOpen2017";"333bf";"f";"C";1;2;"F' U2 B L2 B' F2 R2 B U B2 F2 L2 D' L R' U' L' F2 U2 B'";9;7;1;0;"pairity"
429208;"CubersEastIndiaOpen2017";"333bf";"f";"D";0;1;"F2 D2 R U2 L F2 R' B2 R' U' B' L' U' R2 F L' U F' R2 B";11;7;0;0;"pairity"
429209;"CubersEastIndiaOpen2017";"333bf";"f";"D";0;2;"U' R2 U' R2 U' L2 F2 D B2 U' R' B' D2 L D F2 U F D L2 U2";12;6;1;1;"no pairity"
429210;"CubersEastIndiaOpen2017";"333bf";"f";"D";0;3;"L2 B L2 R2 B L2 F L2 F2 U2 F' L B2 D L' B' F D' R";11;5;0;2;"pairity"
429211;"CubersEastIndiaOpen2017";"333bf";"f";"D";1;1;"L2 U2 L2 D2 F U2 B R2 D2 F2 D' L2 B2 U F' R' F' L' U2 L2 B' L'";10;6;1;1;"no pairity"
429212;"CubersEastIndiaOpen2017";"333bf";"f";"D";1;2;"B2 U B2 D F2 R2 F2 U' B2 D U' B U R2 D F2 L B2 D' F' D' L' F2";13;7;0;1;"pairity"
429213;"CubersEastIndiaOpen2017";"333bf";"f";"E";0;1;"R2 U2 B' L2 F2 U2 F' L2 B' D2 U' L' B' R' B' L' F L' D R2 F D";10;8;1;0;"no pairity"
429214;"CubersEastIndiaOpen2017";"333bf";"f";"E";0;2;"D2 U2 B U2 B2 F D2 U2 L2 U' R B D2 L2 F D' L2 F2 L2 B D2";10;4;2;2;"no pairity"
429215;"CubersEastIndiaOpen2017";"333bf";"f";"E";0;3;"D' U' F2 U2 B2 R2 D R2 B R2 F R' B2 L R U L B' D2 L2 U'";12;8;0;0;"no pairity"
429216;"CubersEastIndiaOpen2017";"333bf";"f";"E";1;1;"D L2 U' R2 U L2 F2 D L2 B D U L' F' R' U R2 D U2 B' L2 U2";13;5;0;1;"pairity"
429217;"CubersEastIndiaOpen2017";"333bf";"f";"E";1;2;"L2 B2 D2 U2 R2 B2 U' F2 R' U' F L R' U L2 U L U F2 U2 L2 U'";11;5;1;1;"pairity"
430181;"ChisinauWinter2017";"333bf";"f";"A";0;1;"F' R2 F L2 F' R2 B2 L2 U2 B2 D F' D L2 R' F2 D L' B' L2 R2 B' L'";12;6;0;0;"no pairity"
430182;"ChisinauWinter2017";"333bf";"f";"A";0;2;"F2 U2 R U2 L2 F2 R2 F2 D2 L' D R2 F U2 L U' B R' U' F L' F";12;8;0;1;"no pairity"
430183;"ChisinauWinter2017";"333bf";"f";"A";0;3;"L' F2 L' U2 R D2 L2 B2 D R' B2 R2 F D2 R' B R' U' F2 L2";8;6;1;1;"no pairity"
430184;"ChisinauWinter2017";"333bf";"f";"A";1;1;"R2 U2 R B2 R2 F2 R' U2 L B2 U2 F U2 L' B2 U L D R' U R' B' L";11;5;0;1;"pairity"
430185;"ChisinauWinter2017";"333bf";"f";"A";1;2;"D2 L2 D2 B2 R' D2 L' U2 L R' U R' B' R2 U B2 D F D2 U2 L2 U'";13;7;1;1;"pairity"
430487;"TooMutchCubing2017";"333bf";"f";"A";0;1;"B' D2 B D2 F' R2 U2 B' F L U B' L U R U' R B2 D2 F2 L2 U";12;8;0;0;"no pairity"
430488;"TooMutchCubing2017";"333bf";"f";"A";0;2;"F2 D' F2 R2 D' F2 R' U2 R2 B R2 B R D2 B F2 L' R D2";13;7;0;0;"pairity"
430489;"TooMutchCubing2017";"333bf";"f";"A";0;3;"D2 B' L2 B U2 L2 B' L2 F' L' D U2 B2 F L' R2 B2 U F' D L2 U'";12;6;1;1;"no pairity"
430490;"TooMutchCubing2017";"333bf";"f";"A";1;1;"U2 B R2 U2 L2 B D2 L2 B U' B D' L' B2 D' F' L2 D2 B' L2 U'";9;7;1;0;"pairity"
430491;"TooMutchCubing2017";"333bf";"f";"A";1;2;"L2 D U' R2 D B2 F2 D' F2 D R B F' L U' B' L2 R' B2 F2 D2 L B'";14;6;0;1;"no pairity"
430503;"DneprSuperBlind2017";"333bf";"1";"A";0;1;"F2 R B2 L' F2 L' D2 B2 R2 D2 B2 D' B U' F' R D L B' U2 L D'";13;9;0;0;"pairity"
430504;"DneprSuperBlind2017";"333bf";"1";"A";0;2;"L' R' U2 L R2 D2 F2 U2 R' F' R2 U' L2 B' D2 F' R B' U' F' L2 U'";11;5;0;2;"pairity"
430505;"DneprSuperBlind2017";"333bf";"1";"A";0;3;"R2 B2 L2 D F2 R2 D' U B U L' F2 D' U' L F2 R' U' L B'";11;7;0;0;"pairity"
430506;"DneprSuperBlind2017";"333bf";"1";"A";1;1;"U' B2 F2 D2 U' F2 D2 L D2 L D R B U B' D2 B2 D R2 D'";11;5;1;1;"pairity"
430507;"DneprSuperBlind2017";"333bf";"1";"B";0;1;"R2 U B2 D' R2 D' B2 R2 U2 L F2 L2 B2 R' F L' D' R D B R'";12;8;0;0;"no pairity"
430508;"DneprSuperBlind2017";"333bf";"1";"B";0;2;"U F2 U B2 F2 D2 L2 U' B2 F D2 R' B2 D2 R D2 L2 U B' F' L B";9;9;3;0;"pairity"
430509;"DneprSuperBlind2017";"333bf";"1";"B";0;3;"B2 U' R2 D F2 D R2 D' U' L' D2 L' B L2 D' F D B2 L' R B R";11;7;0;0;"pairity"
430510;"DneprSuperBlind2017";"333bf";"1";"B";1;1;"F2 U2 R F2 D2 R2 D2 L' D' L B D U2 B2 F' R' D F2 D' L B";12;6;0;0;"no pairity"
